city_ascii,state_id,lat,lng
Chillicothe,IA,41.0861,-92.53
Nassau,MN,45.0677,-96.4417
Haswell,CO,38.4525,-103.1649
Rose Hill,IL,39.1042,-88.1497
Flowing Springs,AZ,34.3131,-111.3379
Winterville,MS,33.5024,-91.0603
Witts Springs,AR,35.7696,-92.8769
La Porte,CA,39.6725,-120.9852
Hall,MT,46.5867,-113.1971
Piedra,CO,37.4418,-107.1684
Alexandria,MO,40.3598,-91.4595
Erwin,SD,44.488,-97.4409
Imogene,IA,40.8777,-95.4292
Whiteside,TN,34.9946,-85.4868
Beaulieu,MN,47.3389,-95.8054
Baker,MN,46.7105,-96.5579
Mammoth,WY,44.9733,-110.6931
Manele,HI,20.7419,-156.9012
Kickapoo Site 7,KS,39.6895,-95.6713
Bowmore,NC,34.9358,-79.2999
Egegik,AK,58.2181,-157.4036
Valencia,NM,35.578,-105.7908
Saverton,MO,39.6466,-91.2725
Voltaire,ND,48.0187,-100.844
Sedalia,CO,39.4396,-104.9699
Mountain View Colony,MT,46.068,-108.7213
Revere,MO,40.4944,-91.6764
Thayer,NE,40.9702,-97.4968
Worthville,PA,41.0246,-79.1394
Dresden,KS,39.6228,-100.4191
Hassell,NC,35.9086,-77.2763
Briarwood,ND,46.787,-96.7949
Smithville,IL,40.6589,-89.8031
Putnam,OK,35.8559,-98.9682
Polebridge,MT,48.7622,-114.2818
Taylors Island,MD,38.4734,-76.3128
Beacon View,NE,41.0692,-96.3259
Essig,MN,44.3283,-94.6034
Hillsdale,WY,41.2079,-104.4744
Brian Head,UT,37.6977,-112.8416
Marthaville,LA,31.738,-93.39
Leona,KS,39.7861,-95.3214
Lost Springs,KS,38.5665,-96.9658
Paynesville,MO,39.2627,-90.9003
Lowell,IA,40.8343,-91.4387
Mantador,ND,46.1654,-96.9779
Tierra Verde,TX,27.7616,-97.7174
Lapoint,UT,40.4043,-109.7969
Elkhorn,MT,46.2843,-111.9488
Elsmore,KS,37.7941,-95.15
Dodge,OK,36.5789,-94.6385
Terlton,OK,36.1876,-96.4918
Cascade Colony,MT,47.441,-111.8178
Taopi,MN,43.5575,-92.6407
Schooner Bay,VA,37.763,-75.768
El Morro Valley,NM,35.0362,-108.3225
Circle,AK,65.7936,-144.1813
Tillatoba,MS,33.9851,-89.896
Kenneth,MN,43.7543,-96.0725
Jewell Ridge,VA,37.1857,-81.7874
Oxford,ID,42.2598,-112.0178
Rodney,IA,42.2045,-95.9507
Junction,IL,37.7234,-88.2381
Eddyville,IL,37.5005,-88.5847
Emison,IN,38.7992,-87.4604
Tilleda,WI,44.8156,-88.9125
Furley,KS,37.8801,-97.2119
Las Palmas,TX,26.9515,-99.276
Glenfield,ND,47.4551,-98.5664
National,MD,39.6111,-78.9401
Rockport,IL,39.5391,-91.0128
Abanda,AL,33.0926,-85.5253
Laconia,IN,38.0318,-86.0855
New Bedford,IL,41.5114,-89.7181
Waldenburg,AR,35.5652,-90.9346
Viola,ID,46.8389,-117.0189
Leonard,MO,39.8943,-92.1819
Lake Davis,CA,39.8564,-120.463
Blanchard,MO,40.5749,-95.2109
Chemult,OR,43.215,-121.785
Foxholm,ND,48.3654,-101.5721
Maish Vaya,AZ,32.1703,-112.1342
Chili,IN,40.86,-86.0264
Oak Grove,OK,36.2056,-96.3384
Barney,ND,46.2658,-96.9988
Rancho Chico,TX,28.0243,-97.4966
Zoar,WI,45.0178,-88.8945
Yucca,AZ,34.8629,-114.1461
Webster,PA,40.1878,-79.8489
Archer,NE,41.1665,-98.1386
Ko Vaya,AZ,32.0815,-111.8959
Columbus,ND,48.905,-102.7812
Whelen Springs,AR,33.8331,-93.126
Jenkinsville,SC,34.3129,-81.2874
Belle Prairie City,IL,38.2235,-88.5556
St. Vincent,MN,48.9693,-97.2264
Dresser,IN,39.4633,-87.424
Pocahontas,MO,37.5013,-89.6399
House,NM,34.6492,-103.9038
Timken,KS,38.4732,-99.1779
Lance Creek,WY,43.041,-104.6626
Outlook,MT,48.8888,-104.7849
Austin,NV,39.4976,-117.074
Craig,MT,47.0745,-111.9644
Clam Lake,WI,46.1579,-90.9056
Felsenthal,AR,33.0588,-92.1533
Starkweather,ND,48.4521,-98.8784
Pondera Colony,MT,48.2399,-112.4181
North Harlem Colony,MT,48.5844,-108.7556
Nome,ND,46.6758,-97.8162
Los Veteranos I,TX,27.6333,-99.2186
Ovando,MT,47.0207,-113.1717
Coffee Creek,MT,47.3489,-110.0827
Augusta,IA,40.7598,-91.2768
Fairview,OH,40.0573,-81.235
Stockdale,OH,38.9578,-82.8574
Watkins,IA,41.8931,-91.985
Mershon,GA,31.4636,-82.2538
Greenview,CA,41.5471,-122.9185
Coronaca,SC,34.2595,-82.0969
Mineral,WA,46.7193,-122.186
Middle Grove,MO,39.3951,-92.2723
Bowman,AR,35.8194,-90.4964
Saint Omer,IN,39.4356,-85.5958
Leslie,MO,38.418,-91.2309
Phillipstown,IL,38.1429,-88.0181
Bruno,MN,46.281,-92.668
Sarita,TX,27.2235,-97.7955
Blenheim,SC,34.5098,-79.6526
Manchester,MN,43.7254,-93.4509
Severance,KS,39.7668,-95.2492
Strong City,OK,35.6698,-99.6005
Sunwest,AZ,33.651,-113.4091
Crookston,NE,42.9263,-100.7534
Brooksville,OK,35.2097,-96.9611
Carbon,IA,41.0498,-94.8246
Antioch,OH,39.661,-81.0669
Aredale,IA,42.8332,-93.0054
Craig,IA,42.8955,-96.3096
Loveland,IA,41.4971,-95.8902
St. Onge,SD,44.5458,-103.7198
Turner,MT,48.8469,-108.4006
Bentley,OK,34.2174,-96.0797
Vista,MO,37.9891,-93.6637
Disautel,WA,48.3446,-119.2301
Linnsburg,IN,40.0003,-86.8
San Fernando,TX,26.4033,-98.8351
Pleasanton,IA,40.5824,-93.7429
Plover,IA,42.8766,-94.6223
Altoona,WA,46.2699,-123.6144
Halma,MN,48.66,-96.5972
Hublersburg,PA,40.9608,-77.6093
Box Canyon,TX,29.5335,-101.1586
Frankstown,PA,40.4444,-78.3558
Eden,IN,39.9038,-85.7694
Easton,WI,43.8383,-89.8049
Delhi,MN,44.598,-95.2134
Numa,IA,40.6853,-92.9803
Fenwick,WV,38.2287,-80.5803
Wilburton Number Two,PA,40.8185,-76.3789
Hodgen,OK,34.8406,-94.6339
Punta de Agua,NM,34.6016,-106.2922
London,IN,39.6256,-85.9203
Pelican,AK,57.9576,-136.2176
Ronco,PA,39.8686,-79.9211
Youngsville,NM,36.1928,-106.566
Whitmer,WV,38.8149,-79.5451
Mount Carmel,IN,39.4075,-84.8755
Upperville,VA,38.9926,-77.8821
Wagner,PA,40.6802,-77.3878
Vistula,IN,41.7492,-85.728
Logan Creek,NV,39.0626,-119.9295
Berlin,ND,46.3784,-98.4885
Zurich,MT,48.5861,-109.0302
Queets,WA,47.5314,-124.3385
Iliamna,AK,59.7957,-154.8698
Fittstown,OK,34.6091,-96.6405
West Amana,IA,41.8083,-91.9654
Rochester,IA,41.6747,-91.1509
Old Elm Spring Colony,SD,43.4924,-97.799
McCaulley,TX,32.7786,-100.2052
Symonds,MS,33.8339,-90.8895
Rea,MO,40.0616,-94.7645
Conway,WA,48.3357,-122.3444
Westport,MN,45.7145,-95.1681
Bushong,KS,38.6428,-96.2567
Elmer,OK,34.4808,-99.3521
Richards,MO,37.9105,-94.557
Seven Hills,CO,40.0361,-105.3323
Osgood,MO,40.1972,-93.35
Dancyville,TN,35.4067,-89.297
Longford,KS,39.1721,-97.329
Northboro,IA,40.6073,-95.2925
Donaldson,IN,41.3612,-86.4442
Rectortown,VA,38.9211,-77.856
Rockport Colony,MT,48.0673,-112.4761
Erie,ND,47.1154,-97.3879
Koyukuk,AK,64.9008,-157.6946
Branson,CO,37.0155,-103.8838
Joslin,IL,41.554,-90.2237
Kirkman,IA,41.7287,-95.2671
Souris,ND,48.91,-100.6826
Cross Plains,IN,38.9439,-85.2047
Wright,KS,37.7753,-99.8905
Leggett,CA,39.8636,-123.7253
Worth,MO,40.4045,-94.4465
Maramec,OK,36.2419,-96.6805
Newark,MO,39.9946,-91.9734
Green Valley,WI,44.7969,-88.2682
Jerusalem,AR,35.4073,-92.8175
Vienna,SD,44.7031,-97.5
Clearview,OK,35.3987,-96.1876
Big Stone Colony,MT,47.4001,-111.2092
Newbury,KS,39.0846,-96.174
Nelagoney,OK,36.626,-96.244
Forest Lake,PA,41.8856,-75.961
Camden,IL,40.1529,-90.7733
Valentine,AZ,35.3886,-113.6591
Valeria,IA,41.7297,-93.3257
Elohim City,OK,35.6455,-94.5151
Curlew,IA,42.9797,-94.7378
Mauckport,IN,38.026,-86.1997
Thornburg,IA,41.4557,-92.3323
Richville,MN,46.506,-95.6263
Garrison,NE,41.1755,-97.163
Nunda,SD,44.1599,-97.0194
Granger,MO,40.467,-91.9736
Sandyville,IA,41.3709,-93.3862
Turton,SD,45.049,-98.0974
Melia,NE,41.0971,-96.2768
Sycamore,KS,37.3247,-95.7153
Somerset,KS,38.6058,-94.7779
Byersville,NY,42.5839,-77.7914
Fargo,AR,34.9537,-91.1764
Fredericksburg,IN,38.4353,-86.197
Pinnacle,MT,48.3555,-113.6484
New Woodville,OK,33.9688,-96.6548
San Acacia,NM,34.255,-106.9023
Burr,NE,40.536,-96.2997
Lima,OK,35.1737,-96.5983
Lookout,CA,41.2094,-121.1543
Lithium,MO,37.8322,-89.8832
Renfrow,OK,36.9247,-97.6572
Spink Colony,SD,44.7449,-98.2895
Iron Post,OK,36.1558,-95.1353
Underhill Center,VT,44.508,-72.8989
Arapahoe,CO,38.853,-102.1789
Driftwood,PA,41.3448,-78.134
Morley,IA,42.0061,-91.2459
Dixonville,FL,30.9865,-87.0416
Barstow,IL,41.5162,-90.3566
Georgetown,MD,39.2194,-76.1971
Coppock,IA,41.1636,-91.7151
Bunch,OK,35.6821,-94.746
Yoder,KS,37.9455,-97.8682
Cardwell,MT,45.8621,-111.9555
Arrow Rock,MO,39.07,-92.9473
Sinnamahoning,PA,41.3211,-78.0949
Hitchita,OK,35.5199,-95.7517
Muddy,IL,37.7653,-88.5139
Weston,CO,37.146,-104.8683
Andres,IL,41.3711,-87.8816
Niarada,MT,47.8309,-114.5578
Julian,NE,40.5198,-95.8674
Vanoss,OK,34.7578,-96.8712
Redding,IA,40.6067,-94.3863
Ketchuptown,SC,34.1091,-79.1557
Seven Springs,PA,40.0251,-79.2934
Fenwick,CT,41.2711,-72.3546
Tamarack,MN,46.6529,-93.125
Anoka,NE,42.946,-98.8285
Valley Ranch,CA,39.7403,-120.565
Dolton,SD,43.4911,-97.3848
Passaic,MO,38.322,-94.3486
Cardiff,AL,33.6473,-86.9308
West Roy Lake,MN,47.3116,-95.5954
Montreal,MO,37.9697,-92.5894
Lengby,MN,47.5156,-95.6345
Dickey,ND,46.5368,-98.4681
Petersville,AK,62.4226,-150.8444
Humboldt,MN,48.9214,-97.0944
Woodworth,ND,47.1421,-99.3045
Galt,IA,42.6936,-93.6047
Pettibone,ND,47.117,-99.5208
Dawson,MD,39.4772,-78.9457
McDermitt,NV,41.9903,-117.7209
Badger Lee,OK,35.4727,-94.8147
Toad Hop,IN,39.4568,-87.464
Lowman,ID,44.0786,-115.6206
Reagan,OK,34.3488,-96.7193
Aguilares,TX,27.4516,-99.0932
Putnam,TX,32.3703,-99.1955
Halsey,NE,41.9033,-100.2699
Naomi,PA,40.111,-79.8464
Fredonia,ND,46.3291,-99.0955
Duncan,IA,43.1052,-93.7059
Norman,NE,40.479,-98.7922
Merwin,MO,38.4041,-94.5906
Brocket,ND,48.2107,-98.3556
Cayuse,OR,45.6765,-118.5736
Raynesford,MT,47.2701,-110.732
Oakhaven,AR,33.7293,-93.6205
Birdsong,AR,35.461,-90.2598
Heimdal,ND,47.7926,-99.6528
Long Lake,WI,45.8431,-88.6673
Philo,CA,39.0657,-123.445
Gildford Colony,MT,48.8025,-110.2843
Garceno,TX,26.4122,-98.9406
Amado,AZ,31.6968,-111.0583
Surprise,NE,41.1047,-97.3085
Meacham,OR,45.5231,-118.4396
Tonsina,AK,61.5617,-145.0656
Okaton,SD,43.8621,-100.9049
Grenville,NM,36.5906,-103.6147
Graf,IA,42.4939,-90.8733
Forestburg,SD,44.0212,-98.1032
Belvidere,NE,40.2546,-97.5577
Maloy,IA,40.673,-94.412
Whitehawk,CA,39.7206,-120.5536
Deep Water,WV,38.1217,-81.2528
Sargeant,MN,43.8057,-92.8006
Williamstown,KS,39.0642,-95.3324
Eccles,WV,37.7817,-81.2649
Llano del Medio,NM,35.1881,-105.1163
Umber View Heights,MO,37.6233,-93.8036
Lewiston,NE,40.2429,-96.4074
New Elm Spring Colony,SD,43.4892,-97.8284
Rains,SC,34.0942,-79.3214
Myrtle,MN,43.5632,-93.163
Milo,MO,37.7554,-94.3052
Royal,NE,42.3329,-98.1252
Carrsville,KY,37.3981,-88.3754
Millerton,IA,40.8497,-93.3069
South End,MN,47.3231,-95.4788
Three Mile Bay,NY,44.0839,-76.1976
Panorama Heights,CA,35.8068,-118.627
Camas,MT,47.6179,-114.6561
Grant,IA,41.1429,-94.9848
Scott,MS,33.5945,-91.076
Glen Ferris,WV,38.1519,-81.2185
Dovray,MN,44.0545,-95.5477
Paisano Park,TX,28.0951,-97.8592
Alamo,IN,39.9834,-87.0552
Pueblito,NM,36.0727,-106.0811
Mahaska,KS,39.9873,-97.3537
Beaumont,KS,37.6565,-96.5316
Plantation Island,FL,25.8475,-81.3757
Spring Gap,MD,39.5654,-78.7054
Cornlea,NE,41.68,-97.5669
Newtok,AK,60.9341,-164.6386
Willis,KS,39.7226,-95.5058
Sutton,ND,47.4038,-98.4412
Eagleville,CA,41.319,-120.1146
Eldorado,MD,38.5841,-75.7893
Randolph,MO,39.156,-94.4929
Grainola,OK,36.9379,-96.6488
Lebanon,NE,40.0487,-100.2761
West Louisville,KY,37.6986,-87.2875
Vivian,SD,43.9273,-100.3011
Frederick,KS,38.5127,-98.2673
New Hope,KY,37.6279,-85.5067
Leonidas,MN,47.468,-92.5681
Knox,ND,48.3439,-99.6911
Kerrtown,PA,41.6267,-80.1695
Elmdale,KS,38.3732,-96.6456
Hazel Green,KY,37.7999,-83.4173
Tibbie,AL,31.3628,-88.2471
Colorado Acres,TX,27.6449,-99.2143
Emelle,AL,32.7287,-88.3165
Ideal,SD,43.54,-99.9218
Olmito and Olmito,TX,26.34,-98.642
Marie,AR,35.613,-90.0829
Edesville,MD,39.1542,-76.2079
Deerfield,MO,37.8386,-94.5078
LaGrange,AR,34.6555,-90.7349
Box Elder,MT,48.323,-110.0177
Mount Carbon,PA,40.6735,-76.1885
Pueblo,NM,35.3273,-105.4354
Hitchcock,OK,35.9676,-98.3497
Shamrock,OK,35.9114,-96.5772
Grant,MT,45.0096,-113.0675
Dripping Springs,OK,36.1709,-94.6852
Maryhill,WA,45.6928,-120.807
Blackgum,OK,35.6112,-94.99
Fenelton,PA,40.8703,-79.7262
Mojave Ranch Estates,AZ,34.9449,-114.5907
Evansville,AR,35.7924,-94.4911
Murdock,KS,37.6111,-97.9316
Taos Ski Valley,NM,36.5901,-105.437
Big Pool,MD,39.6251,-78.0161
Neal,KS,37.8337,-96.0809
Danville,WA,48.9938,-118.5068
Lone Chimney,OK,36.2326,-96.7929
Mosquero,NM,35.7743,-103.9544
Moore,TX,29.0574,-99.0069
Dundarrach,NC,34.9247,-79.1575
Columbia,VA,37.7538,-78.1632
Thornton,WI,44.7984,-88.6916
Spring Lake Colony,SD,44.2349,-97.1748
Sumatra,FL,30.023,-84.9825
Dwight,ND,46.3039,-96.7402
Zarephath,NJ,40.5362,-74.5744
Atmautluak,AK,60.8622,-162.2858
Garey,CA,34.8869,-120.3141
St. George Island,MD,38.1155,-76.4771
Maybell,CO,40.5188,-108.0885
Hyattville,WY,44.2498,-107.6148
Schubert,PA,40.4979,-76.2197
Gandys Beach,NJ,39.2715,-75.2316
Milton,ND,48.626,-98.0459
Sun City,KS,37.3785,-98.9166
Brewster,NE,41.9384,-99.8651
Wheatland,ND,46.9049,-97.3455
Piedmont,KS,37.6206,-96.3708
Randalia,IA,42.8634,-91.8867
Charleston Park,FL,26.7055,-81.5807
Trenton,IA,41.066,-91.6395
Bluff City,KS,37.0761,-97.8747
Hamilton,ND,48.808,-97.4518
Dooling,GA,32.23,-83.9289
Stoutsville,MO,39.5479,-91.8572
Watova,OK,36.6197,-95.6604
Farwell,MN,45.7524,-95.6189
Oak Lane Colony,SD,43.5099,-97.7412
West Liberty,IL,38.8524,-88.0852
Caesars Head,SC,35.1072,-82.6182
Johnsonville,IL,38.5208,-88.5382
Hubbard,MN,46.8375,-95.009
Combs,KY,37.2683,-83.2148
Placerville,ID,43.9427,-115.946
Wilmore,KS,37.335,-99.2102
Peckham,OK,36.8866,-97.1781
Moorefield,NE,40.6898,-100.4004
McDowell,VA,38.3375,-79.4994
Encino,NM,34.6518,-105.4586
Shawmut,MT,46.3447,-109.5123
Reese,PA,40.435,-78.3003
Jud,ND,46.5258,-98.8976
Irwin,MO,37.5884,-94.287
Coosawhatchie,SC,32.5851,-80.9328
Richfield,NE,41.1108,-96.0763
Staint Clair,PA,40.4786,-78.2284
Independence,IN,40.3378,-87.1717
Silverdale,KS,37.0424,-96.9018
Arrowhead Springs,WY,41.5081,-109.1551
Winnetoon,NE,42.5135,-97.9601
Manuelito,NM,35.4387,-108.9946
Elizaville,IN,40.1267,-86.3758
Villa Sin Miedo,PR,18.2565,-65.8728
Elk Grove,PA,41.3062,-76.4069
Lake View,IN,39.4852,-85.2492
De Borgia,MT,47.3701,-115.3211
Alden,IL,42.4588,-88.5184
Sedan,MN,45.5782,-95.2453
Bruneau,ID,42.8766,-115.8001
Avalon,MO,39.66,-93.4394
Caddo Gap,AR,34.4025,-93.6179
Sugden,OK,34.0826,-97.9788
Linoma Beach,NE,41.0583,-96.3149
Ocean Beach,NY,40.6463,-73.1565
Grand Pass,MO,39.205,-93.4427
Andover,SD,45.4102,-97.9037
Malo,WA,48.7997,-118.6119
Westland,PA,40.2789,-80.2731
Shageluk,AK,62.6684,-159.563
Charles City,VA,37.344,-77.0687
Nashoba,OK,34.4816,-95.2143
Clyde,MO,40.2662,-94.6696
Herron,MT,48.5341,-109.7718
Rivergrove,CA,35.4403,-118.9411
Millersburg,IL,41.2403,-90.8186
South Gorin,MO,40.3596,-92.0246
Lakeview,MT,44.6021,-111.8124
Orland Colony,SD,43.8216,-97.199
Grassland Colony,SD,45.6682,-98.7965
Verdel,NE,42.8114,-98.1933
Hadley,MN,43.9987,-95.8575
Rathbun,IA,40.8018,-92.8879
Inavale,NE,40.0923,-98.6484
Zion,OK,35.7892,-94.6377
Truxton,MO,39.0035,-91.2403
Darlington,MO,40.1981,-94.3997
Whippoorwill,OK,36.9123,-96.1288
Ekwok,AK,59.3462,-157.4861
Moffett,OK,35.4059,-94.4552
Camp Crook,SD,45.55,-103.975
Homestead,OK,36.15,-98.3969
Paradise,KS,39.1145,-98.9184
Twin Brooks,SD,45.209,-96.7855
Swink,OK,34.0169,-95.2018
Rogers,ND,47.074,-98.2031
Urbank,MN,46.1242,-95.5104
Midway,MN,47.317,-95.7838
Ashwood,SC,34.1142,-80.3039
New Washington,PA,40.8218,-78.7019
Thomasville,MO,36.7912,-91.5342
Gillett Grove,IA,43.0167,-95.0367
Calzada,PR,18.0054,-66.564
Rivers,NM,33.6757,-108.7768
Tecolote,NM,35.4604,-105.2842
Aspinwall,IA,41.9105,-95.135
Raynham,NC,34.5761,-79.1908
Iatan,MO,39.4791,-94.9848
Lake Cicott,IN,40.7642,-86.5242
Springwater Colony,MT,46.4569,-109.7532
Tolu,KY,37.4337,-88.2454
Foosland,IL,40.3611,-88.4291
Esterbrook,WY,42.4062,-105.3858
Boyds,WA,48.7245,-118.1321
Alton,IN,38.1211,-86.4195
Krupp,WA,47.4105,-118.9887
Alleghany,CA,39.4666,-120.8411
Little Cedar,IA,43.3801,-92.7258
Ramos,TX,26.428,-99.027
La Platte,NE,41.0718,-95.9255
Belva,WV,38.2327,-81.1894
Youngstown,CA,37.6481,-119.7182
Mount Olive,VA,38.9798,-78.4533
Kaskaskia,IL,37.9213,-89.9163
Lone Elm,KS,38.0796,-95.243
Teegarden,IN,41.465,-86.3775
Henriette,MN,45.8711,-93.12
Ree Heights,SD,44.5158,-99.2005
Ona,FL,27.483,-81.9097
Toyah,TX,31.3125,-103.7946
Fremont,UT,38.4556,-111.6148
Cotopaxi,CO,38.3738,-105.6912
Regal,MN,45.4054,-94.8397
Benton,AL,32.3078,-86.818
Brookview,MD,38.5739,-75.7927
Royer,PA,40.4223,-78.2725
Musselshell,MT,46.5063,-108.0862
Shell,WY,44.5346,-107.7844
Otranto,IA,43.4608,-92.9863
Bancroft,SD,44.4894,-97.7505
Prince,WV,37.8593,-81.0722
Martinsdale,MT,46.4548,-110.312
Loma Linda East,TX,27.7663,-98.1942
Sunset Acres,TX,27.7942,-99.4566
Altamont,SD,44.8408,-96.6901
Holladay,TN,35.872,-88.1449
Elyria,NE,41.6802,-99.0053
Arcola,MO,37.5493,-93.8753
Gruver,IA,43.3931,-94.7036
Parshall,CO,40.0554,-106.1757
Westphalia,IN,38.8665,-87.2277
Moss Landing,CA,36.8019,-121.7872
Menlo,KS,39.3561,-100.7242
Natural Bridge,AL,34.0904,-87.6014
Elwin,IL,39.7763,-88.9778
McKinney,KY,37.4531,-84.7577
Neihart,MT,46.9352,-110.736
Deer Grove,IL,41.6096,-89.6866
Belgreen,AL,34.4767,-87.8653
Spade,TX,33.926,-102.1543
Kremlin,MT,48.5707,-110.0862
Dalton,MO,39.3976,-92.9921
Ellston,IA,40.8401,-94.1084
Scofield,UT,39.7198,-111.1623
Wooldridge,MO,38.9065,-92.5214
Edmond,KS,39.6272,-99.8199
Ak Chin,AZ,32.2873,-112.0091
Glennville,CA,35.7242,-118.7152
Regina,NM,36.1947,-106.9453
Ashland,OK,34.7668,-96.0706
Altoona,FL,28.9681,-81.6482
Biddle,MT,45.1051,-105.3116
Pendleton,MO,38.8326,-91.2305
Ferry,AK,64.0496,-148.9205
Huron,KS,39.6384,-95.3512
Campo Bonito,AZ,32.5629,-110.6984
Rustic Acres Colony,SD,43.8698,-97.099
Vernon,OK,35.2157,-95.9258
Santa Rita,MT,48.6984,-112.3188
Dell,MT,44.7268,-112.6969
Bonanza Hills,TX,27.7948,-99.4695
Alfordsville,IN,38.5604,-86.9481
Fisherville,PA,40.4726,-78.1699
Frytown,IA,41.572,-91.7321
Panola,IL,40.7829,-89.0203
Mill Creek,IL,37.3411,-89.2535
Dodson,TX,34.7654,-100.0204
Langdon,KS,37.8532,-98.324
Ohiopyle,PA,39.8689,-79.4947
West Denton,MD,38.8896,-75.8389
Mount Sterling,IA,40.6185,-91.9353
Pelkie,MI,46.8124,-88.6373
Cougar,WA,46.0493,-122.3034
Hughes,AK,66.0452,-154.2376
Wilsonia,CA,36.7347,-118.9558
Alexander,KS,38.4695,-99.553
Aurora,KS,39.452,-97.53
Kerrick,MN,46.3386,-92.5843
Seville,GA,31.9608,-83.6012
Burgess,MO,37.5568,-94.6153
Graingers,NC,35.3164,-77.5066
Carlton,AL,31.343,-87.8378
California Junction,IA,41.5601,-95.9947
Foster,NE,42.2747,-97.6651
Sula,MT,45.8453,-113.9629
Pine Lake,AZ,35.0887,-113.874
Luther,MT,45.2852,-109.4164
Bridgeport,KS,38.6272,-97.614
Ottosen,IA,42.8977,-94.376
Douglas,OK,36.2605,-97.6666
St. Cloud,MO,38.1732,-91.2127
Deweese,NE,40.3547,-98.1392
Detroit,IL,39.6202,-90.6759
Azalia,IN,39.0917,-85.8472
Healy Lake,AK,64.0281,-144.6331
Crestone,CO,37.9945,-105.6962
Quintana,TX,28.9279,-95.3171
King and Queen Court House,VA,37.6683,-76.8781
Cayuga,ND,46.0761,-97.3845
Blanchard,IA,40.5803,-95.2213
Acala,TX,31.3344,-105.9028
Alma,NM,33.3817,-108.8995
Jerome,IN,40.4553,-85.9308
Rodeo,NM,31.8396,-109.0265
Varina,IA,42.6585,-94.8982
Lynn Center,IL,41.2945,-90.3592
Aldrich,MN,46.3747,-94.9395
Fords Creek Colony,MT,47.131,-108.9169
Satartia,MS,32.6719,-90.5445
Inverness,MT,48.5599,-110.7101
Stanley,NM,35.1542,-105.9764
Girard,TX,33.3636,-100.6598
Fox,OK,34.3601,-97.4928
Plush,OR,42.4051,-119.8993
Chignik Lagoon,AK,56.3041,-158.5004
Chignik Lake,AK,56.2631,-158.8049
The Rock,GA,32.9635,-84.2378
Hidden Lake,CO,40.1055,-105.4777
Denham,MN,46.3617,-92.9415
Susitna,AK,61.4935,-150.595
Nimmons,AR,36.3062,-90.0951
Lake City,CA,41.646,-120.2255
Midway Colony,MT,48.067,-111.9935
Ceex Haci,WI,44.2818,-89.965
Wenonah,IL,39.32,-89.288
Cedar Mills,MN,44.9434,-94.5194
Springbrook,ND,48.2521,-103.4618
Wasola,MO,36.7857,-92.5685
Haynes,ND,45.9739,-102.471
Idana,KS,39.3595,-97.2662
May,OK,36.6167,-99.7485
Conway,IA,40.7492,-94.62
Blue Knob,PA,40.3527,-78.5533
Quitman,MO,40.3733,-95.0769
Bluewater Village,NM,35.2464,-107.9676
Manzano Springs,NM,34.9614,-106.2328
Waterford,MS,34.6494,-89.4575
Jackson Junction,IA,43.1014,-92.0462
Clear Lake,SD,45.6933,-97.3572
Judson,IN,39.8134,-87.1358
Elliott,ND,46.4023,-97.8149
Cliffdell,WA,46.9222,-121.0431
Florence,MN,44.2372,-96.0516
Rosedale,OK,34.9188,-97.1848
Radar Base,TX,28.8568,-100.5336
Seton Village,NM,35.5999,-105.9334
Linwood,NY,42.8967,-77.9476
Lonetree,WY,41.0273,-110.1536
Beverly,IL,39.7946,-90.99
Caputa,SD,43.9961,-102.9844
Ryan Park,WY,41.3131,-106.4896
Inkster,ND,48.1513,-97.6442
St. Clement,MO,39.2829,-91.2098
Mansfield,SD,45.2465,-98.5581
Winfred,SD,44.0009,-97.3598
McGrath,MN,46.2421,-93.2751
Big Spring,MO,38.802,-91.4837
Danville,KS,37.286,-97.8921
Guffey,CO,38.7591,-105.5024
Moccasin,AZ,36.9099,-112.7546
Old Eucha,OK,36.3551,-94.9379
Susank,KS,38.6407,-98.7745
Kirk,CO,39.6127,-102.592
Landusky,MT,47.8982,-108.6202
Vera Cruz,IN,40.7016,-85.0795
Pilsen,KS,38.4711,-97.0389
Mohawk Vista,CA,39.8048,-120.5883
Hogeland,MT,48.8547,-108.6624
Nelson,NV,35.7179,-114.8313
Princeton,ID,46.9152,-116.8315
Bergoo,WV,38.4849,-80.2981
Samnorwood,TX,35.05,-100.2814
Haigler Creek,AZ,34.2163,-110.9719
Larke,PA,40.425,-78.2086
Barada,NE,40.2185,-95.5777
Durham,OK,35.8427,-99.9264
Ross Corner,NJ,41.1243,-74.719
Spencer,ID,44.377,-112.1897
Cherokee Falls,SC,35.0645,-81.5436
Holiday City,OH,41.6183,-84.5384
Swedona,IL,41.2801,-90.4433
Burdick,KS,38.5589,-96.8472
Great Bend,ND,46.1546,-96.801
Nora,NE,40.1642,-97.9738
Hurdsfield,ND,47.4468,-99.931
Hope,AK,60.8924,-149.6352
Wide Ruins,AZ,35.4176,-109.4994
Pencil Bluff,AR,34.6299,-93.735
Madeline,CA,41.0514,-120.4755
Brinsmade,ND,48.184,-99.3236
Canyon Creek,MT,46.8053,-112.2544
Sage Creek Colony,MT,48.9288,-110.9723
Chignik,AK,56.3003,-158.4132
Cantu Addition,TX,27.202,-98.1555
IXL,OK,35.5227,-96.3882
Lawrenceport,IN,38.7512,-86.3878
Topeka,IL,40.3304,-89.9306
Lushton,NE,40.724,-97.7237
Seneca,NE,42.044,-100.8321
Oak Springs,AZ,35.476,-109.1318
